Date,EUR,AUD,BGN,BRL,CAD,CHF,CNY,CZK,DKK,GBP,HKD,HRK,ILS,INR
2021-10-26,1.16184501,0.7512583577,0.5940358798,0.1797882095,0.8089960359,1.087429317,0.1567373552,0.04520632165,0.156171914,1.38026225,0.1286107467,0.1544425397,0.3125,0.01334144493
2021-10-25,1.160362033,0.7483349547,0.59326056,0.177402473,0.8087343308,1.087902524,0.1564969718,0.04508830545,0.1559575795,1.375137514,0.1286488016,0.1541449579,0.3118470702,0.0133037458
2021-10-24,1.163061177,0.74985003,0.5946363799,0.1754047465,0.8109642365,1.090155892,0.1564504521,0.04533235415,0.1563061725,1.378359752,0.1286339079,0.154521293,0.311759571,0.01335644889
2021-10-23,1.163061177,0.74985003,0.5946363799,0.1754047465,0.8109642365,1.090155892,0.1564504521,0.04533235415,0.1563061725,1.378359752,0.1286339079,0.154521293,0.311759571,0.01335644889
2021-10-22,1.163061177,0.74985003,0.5946363799,0.1754047465,0.8109642365,1.090155892,0.1564504521,0.04533235415,0.1563061725,1.378359752,0.1286339079,0.154521293,0.311759571,0.01335644889
2021-10-21,1.163737926,0.7494004796,0.5949901827,0.1766066793,0.8104384472,1.088613107,0.1562793024,0.04543038475,0.1563990679,1.38064338,0.1286041308,0.1548874742,0.3113228106,0.01335368435
2021-10-20,1.162250116,0.748502994,0.5942829976,0.1792853685,0.8100445525,1.082368222,0.1564284262,0.04554646651,0.1562158278,1.375515818,0.1286090927,0.1547843854,0.3111290875,0.01335844721
2021-10-19,1.165501166,0.7470491558,0.5959120434,0.1798431767,0.8099789405,1.087665869,0.1565190171,0.04569694699,0.156641604,1.382934587,0.1285925545,0.155228885,0.3114197627,0.01331999558
2021-10-18,1.160362033,0.7387706856,0.5932957579,0.1823054345,0.8067118425,1.083306251,0.1555137396,0.04558986446,0.1559673093,1.374192662,0.1285512277,0.1545451736,0.3102506826,0.0132756286
2021-10-17,1.160227405,0.7418397626,0.5932253663,0.1823220537,0.8089305938,1.081314879,0.1553904963,0.0456716936,0.1559356921,1.375137514,0.1285429655,0.1544759404,0.310135219,0.0133406974
2021-10-16,1.160227405,0.7418397626,0.5932253663,0.1823220537,0.8089305938,1.081314879,0.1553904963,0.0456716936,0.1559356921,1.375137514,0.1285429655,0.1544759404,0.310135219,0.0133406974
2021-10-15,1.160227405,0.7418397626,0.5932253663,0.1823220537,0.8089305938,1.081314879,0.1553904963,0.0456716936,0.1559356921,1.375137514,0.1285429655,0.1544759404,0.310135219,0.0133406974
2021-10-14,1.160227405,0.7416196974,0.5932253663,0.1826283878,0.8078849572,1.08577633,0.1553494586,0.04570049722,0.1559283977,1.371177842,0.1285627965,0.1544329992,0.3104433131,0.01328441127
2021-10-13,1.156203029,0.735402265,0.5911563017,0.1811823963,0.803729304,1.078399655,0.1552312946,0.04557532005,0.1553880817,1.361841209,0.1285347044,0.1537917352,0.3090807937,0.01327295026
2021-10-12,1.155535013,0.7378440198,0.5908070424,0.1806130005,0.8026970621,1.077005924,0.1550555874,0.04553505972,0.1552915599,1.363326517,0.1285099274,0.1537491736,0.3099910103,0.01324021052
2021-10-11,1.157407407,0.7348078477,0.5917860102,0.1816398445,0.8020532563,1.079447323,0.1550555874,0.04556867427,0.1555403472,1.363512408,0.1285297482,0.1540025256,0.3098085383,0.01325256338
2021-10-10,1.156871819,0.730513551,0.5915059742,0.1817950443,0.797893561,1.077818495,0.1550988755,0.04548638592,0.1554702197,1.362769147,0.1284505016,0.1538674586,0.3095496053,0.01333610724
2021-10-09,1.156871819,0.730513551,0.5915059742,0.1817950443,0.797893561,1.077818495,0.1550988755,0.04548638592,0.1554702197,1.362769147,0.1284505016,0.1538674586,0.3095496053,0.01333610724
2021-10-08,1.156871819,0.730513551,0.5915059742,0.1817950443,0.797893561,1.077818495,0.1550988755,0.04548638592,0.1554702197,1.362769147,0.1284505016,0.1538674586,0.3095496053,0.01333610724
2021-10-07,1.156203029,0.7299802905,0.5911563017,0.1824218322,0.7949125596,1.079330815,0.1551205287,0.04549280076,0.1554049854,1.359804188,0.1284554516,0.1538532548,0.3095304423,0.01338070101
2021-10-06,1.154201293,0.7253209545,0.5901445854,0.1815244423,0.7918910358,1.077237962,0.1551205287,0.04541408563,0.1551397809,1.358326542,0.1284208093,0.1537302649,0.3081854043,0.01335291761
2021-10-05,1.160227405,0.7280139779,0.5932253663,0.1838505663,0.7940289027,1.079097874,0.15509647,0.04584317051,0.1559843392,1.362212233,0.1284488517,0.1545905669,0.3095783543,0.01341457198
2021-10-04,1.163602513,0.7292350325,0.5949547834,0.1859392722,0.7932730446,1.080613789,0.1551205287,0.04595567116,0.1564528999,1.360544218,0.1284373033,0.1552915599,0.3106554831,0.01346719727
2021-10-03,1.159958242,0.7256894049,0.5931198102,0.1846653863,0.7892036935,1.074922068,0.1551205287,0.04583350521,0.1559721746,1.354279523,0.1284554516,0.154707757,0.3105493618,0.01349229051
2021-10-02,1.159958242,0.7256894049,0.5931198102,0.1846653863,0.7892036935,1.074922068,0.1551205287,0.04583350521,0.1559721746,1.354279523,0.1284554516,0.154707757,0.3105493618,0.01349229051
2021-10-01,1.159958242,0.7256894049,0.5931198102,0.1846653863,0.7892036935,1.074922068,0.1551205287,0.04583350521,0.1559721746,1.354279523,0.1284554516,0.154707757,0.3105493618,0.01349229051
2021-09-30,1.157943492,0.7194244604,0.5920312593,0.1848770568,0.7849909726,1.069175666,0.1547029703,0.04541676696,0.1557147306,1.345532831,0.1283927792,0.1546144688,0.3099045494,0.0134519798
2021-09-29,1.165365342,0.7233273056,0.5958765344,0.1843453895,0.787835815,1.076194576,0.1546718636,0.04577916133,0.1567250729,1.348254011,0.1284703041,0.1554388037,0.3114003675,0.013477979
2021-09-28,1.167815018,0.7246901949,0.5970862193,0.1850070303,0.7903264048,1.077354019,0.1548131405,0.04576554312,0.1570475069,1.358695652,0.1284967169,0.1556807921,0.3113712791,0.01349128935
2021-09-27,1.169864296,0.7252683493,0.5981218972,0.1881113619,0.7897646501,1.078167116,0.1547173314,0.04597722288,0.1573168046,1.369487812,0.1284736051,0.1559162418,0.3125586047,0.0135389631
2021-09-26,1.171920778,0.7249528781,0.5991970759,0.1880087988,0.7867820614,1.082133968,0.1545977367,0.04612333379,0.1575944779,1.367427868,0.1284422524,0.1563477173,0.3125097659,0.0135525228
2021-09-25,1.171920778,0.7249528781,0.5991970759,0.1880087988,0.7867820614,1.082133968,0.1545977367,0.04612333379,0.1575944779,1.367427868,0.1284422524,0.1563477173,0.3125097659,0.0135525228
2021-09-24,1.171920778,0.7249528781,0.5991970759,0.1880087988,0.7867820614,1.082133968,0.1545977367,0.04612333379,0.1575944779,1.367427868,0.1284422524,0.1563477173,0.3125097659,0.0135525228
2021-09-23,1.171508903,0.7271669575,0.5989817311,0.1895986197,0.7888923951,1.081665765,0.1548730815,0.04620943966,0.1575398576,1.370238421,0.1284472018,0.1563135024,0.3124707059,0.01356421435
2021-09-22,1.172882946,0.7250054375,0.5997001499,0.1902949572,0.7821054278,1.08401084,0.1546335957,0.04621349711,0.1577311945,1.363884343,0.1284208093,0.1565214669,0.3120124805,0.01354044803
2021-09-21,1.173846696,0.724585175,0.6001680471,0.1878604573,0.782778865,1.082368222,0.1545595054,0.04621264285,0.1578531965,1.367240908,0.1284406026,0.156558224,0.3116526942,0.01357159628
2021-09-20,1.171097318,0.7228567298,0.5987665409,0.1873922495,0.7778469197,1.076078769,0.1546503356,0.04604835999,0.157492716,1.366493577,0.1284274064,0.1560330166,0.3111774956,0.01357450708
2021-09-19,1.177995052,0.7311544929,0.602300789,0.1898794266,0.7898894155,1.077702339,0.1549114681,0.04656859321,0.1584183512,1.380071764,0.1284752557,0.156875049,0.3120319521,0.01361322116
2021-09-18,1.177995052,0.7311544929,0.602300789,0.1898794266,0.7898894155,1.077702339,0.1549114681,0.04656859321,0.1584183512,1.380071764,0.1284752557,0.156875049,0.3120319521,0.01361322116
2021-09-17,1.177995052,0.7311544929,0.602300789,0.1898794266,0.7898894155,1.077702339,0.1549114681,0.04656859321,0.1584183512,1.380071764,0.1284752557,0.156875049,0.3120319521,0.01361322116
2021-09-16,1.176332196,0.731689471,0.6014314067,0.190923497,0.791452315,1.080613789,0.1550844435,0.046528941,0.1581903029,1.383508578,0.1284521516,0.1567545537,0.3116721209,0.01360309171
2021-09-15,1.182452406,0.7320108338,0.6045583701,0.1907741615,0.7880841674,1.090274749,0.1554388037,0.04670191104,0.1590077914,1.382743363,0.1284917637,0.1579953549,0.3121390892,0.01361231315
2021-09-14,1.181334908,0.7331378299,0.6040471157,0.1912009331,0.7902015014,1.085187195,0.1551036868,0.04653197212,0.1588739018,1.385617293,0.1285545328,0.1580253157,0.3111581306,0.01357353053
2021-09-13,1.177995052,0.7355645458,0.602300789,0.1913472762,0.7889546351,1.083423619,0.1548802775,0.04647315246,0.1584133321,1.383891503,0.1285446178,0.1575398576,0.3116818352,0.01356454553
2021-09-12,1.184132623,0.7406858751,0.6054368227,0.1927376455,0.7937137868,1.090988436,0.1553373928,0.0468245904,0.1592356688,1.388888889,0.1285859404,0.158172788,0.3126661039,0.0136186532
2021-09-11,1.184132623,0.7406858751,0.6054368227,0.1927376455,0.7937137868,1.090988436,0.1553373928,0.0468245904,0.1592356688,1.388888889,0.1285859404,0.158172788,0.3126661039,0.0136186532
2021-09-10,1.184132623,0.7406858751,0.6054368227,0.1927376455,0.7937137868,1.090988436,0.1553373928,0.0468245904,0.1592356688,1.388888889,0.1285859404,0.158172788,0.3126661039,0.0136186532
2021-09-09,1.183852255,0.738279808,0.6052902367,0.1888930865,0.7890791446,1.089918256,0.1549426712,0.04661005099,0.1591951095,1.383700014,0.1285727143,0.1581377696,0.3121293464,0.01359587882
2021-09-08,1.182732111,0.7379529186,0.6047046018,0.1916296183,0.7893905905,1.086248099,0.1548514974,0.04657401543,0.1590507849,1.377220768,0.1285942081,0.1581352689,0.311759571,0.0135926078
2021-09-07,1.185958254,0.7392075695,0.606391365,0.1934011527,0.7940289027,1.092776746,0.1546886118,0.04665071212,0.1594896332,1.377220768,0.1286372173,0.1585766163,0.3119540804,0.01361097916
2021-09-06,1.186380354,0.7437156032,0.6066120716,0.1924779613,0.7971303308,1.091583888,0.1548610896,0.04670692804,0.1595481596,1.38427464,0.1286405269,0.1584610265,0.3124218945,0.01368183709
2021-09-05,1.187225454,0.7438262422,0.6070171179,0.1937383757,0.797893561,1.092896175,0.1550772285,0.04669973008,0.159652596,1.383125864,0.1286454916,0.1583506199,0.3122365504,0.0136924779
2021-09-04,1.187225454,0.7438262422,0.6070171179,0.1937383757,0.797893561,1.092896175,0.1550772285,0.04669973008,0.159652596,1.383125864,0.1286454916,0.1583506199,0.3122365504,0.0136924779
2021-09-03,1.187225454,0.7438262422,0.6070171179,0.1937383757,0.797893561,1.092896175,0.1550772285,0.04669973008,0.159652596,1.383125864,0.1286454916,0.1583506199,0.3122365504,0.0136924779
2021-09-02,1.184553423,0.7386069872,0.6056935191,0.1928417155,0.7927070947,1.091941472,0.1548443041,0.0466709604,0.1593066973,1.378739832,0.1286554222,0.1579254908,0.3114973678,0.01369155929
2021-09-01,1.181753723,0.7345379756,0.6041931001,0.1940843102,0.7942180923,1.089680724,0.1546312046,0.0465127096,0.1589142975,1.376273053,0.1285760206,0.1577710112,0.3122365504,0.01368531976
2021-08-31,1.183431953,0.7324934076,0.6050704907,0.1927785168,0.7944704854,1.095890411,0.154762826,0.04636606004,0.1591444395,1.377979881,0.1285099274,0.1579978512,0.3118276217,0.01369913682
2021-08-30,1.180080245,0.7299270073,0.6033910577,0.1917950095,0.79377679,1.092896175,0.1545714507,0.04615888812,0.1586999302,1.376273053,0.1284241078,0.157482795,0.3105686512,0.0136422298
2021-08-29,1.17605551,0.7251105794,0.6013229104,0.1906395958,0.7885813422,1.089443294,0.1543543358,0.04600789495,0.1581577782,1.372306848,0.1283680569,0.1570524398,0.3094442381,0.01356500554
2021-08-28,1.17605551,0.7251105794,0.6013229104,0.1906395958,0.7885813422,1.089443294,0.1543543358,0.04600789495,0.1581577782,1.372306848,0.1283680569,0.1570524398,0.3094442381,0.01356500554
2021-08-27,1.17605551,0.7251105794,0.6013229104,0.1906395958,0.7885813422,1.089443294,0.1543543358,0.04600789495,0.1581577782,1.372306848,0.1283680569,0.1570524398,0.3094442381,0.01356500554
2021-08-26,1.17674747,0.7261109498,0.6016485169,0.1913143294,0.7930214116,1.090631476,0.1542495758,0.04606193488,0.1582303517,1.372683596,0.1284257571,0.1571338781,0.3102121851,0.01348901455
2021-08-25,1.173571177,0.724847782,0.600060006,0.1901899998,0.7915149596,1.092896175,0.154359101,0.04596771228,0.1578133384,1.371177842,0.1284637026,0.1566366968,0.309453814,0.0134661273
2021-08-24,1.173984503,0.7245326764,0.600276127,0.1872974846,0.7920792079,1.096010522,0.1543876984,0.04597975971,0.1578581802,1.371930306,0.1283795928,0.1566636901,0.3106747856,0.01348455816
2021-08-23,1.171783454,0.7183908046,0.5991252771,0.1865149678,0.7858546169,1.090631476,0.1542043825,0.04592781067,0.1575646803,1.368363437,0.128328521,0.1563281641,0.3095304423,0.01348214021
2021-08-22,1.16713352,0.712809181,0.59672992,0.1834424816,0.7745333437,1.089680724,0.1538603563,0.04566293448,0.1569365976,1.361099769,0.1283598182,0.1556347564,0.3081474177,0.01344546854
2021-08-21,1.16713352,0.712809181,0.59672992,0.1834424816,0.7745333437,1.089680724,0.1538603563,0.04566293448,0.1569365976,1.361099769,0.1283598182,0.1556347564,0.3081474177,0.01344546854
2021-08-20,1.16713352,0.712809181,0.59672992,0.1834424816,0.7745333437,1.089680724,0.1538603563,0.04566293448,0.1569365976,1.361099769,0.1283598182,0.1556347564,0.3081474177,0.01344546854
2021-08-19,1.169590643,0.7166917509,0.5980145916,0.1837188367,0.7839448103,1.090750436,0.1540950767,0.04586482718,0.1572697963,1.36761488,0.1283565231,0.1558895055,0.3075976623,0.0134440586
2021-08-18,1.172332943,0.7250054375,0.5994125757,0.1893473198,0.7924558206,1.092896175,0.1542995572,0.04606830086,0.1576342255,1.376273053,0.1284026708,0.1564039601,0.3093102382,0.01346743305
2021-08-17,1.17674747,0.7291286912,0.6016485169,0.1895914305,0.7930214116,1.098418278,0.1543328961,0.04625218542,0.1582328555,1.379120121,0.1283153478,0.157082044,0.3097317723,0.01345737444
2021-08-16,1.177163037,0.7330303475,0.6019020104,0.1894334047,0.7963685594,1.094211621,0.154402001,0.04629715365,0.1582954743,1.386962552,0.1284571018,0.1570721747,0.3108486167,0.01347380221
2021-08-15,1.176470588,0.7350238883,0.6015399423,0.1909563092,0.7990411506,1.086484137,0.1543209877,0.04634435711,0.1581953079,1.382552191,0.1284769063,0.1569021245,0.3109356052,0.0134651119
2021-08-14,1.176470588,0.7350238883,0.6015399423,0.1909563092,0.7990411506,1.086484137,0.1543209877,0.04634435711,0.1581953079,1.382552191,0.1284769063,0.1569021245,0.3109356052,0.0134651119
2021-08-13,1.176470588,0.7350238883,0.6015399423,0.1909563092,0.7990411506,1.086484137,0.1543209877,0.04634435711,0.1581953079,1.382552191,0.1284769063,0.1569021245,0.3109356052,0.0134651119
2021-08-12,1.173846696,0.735402265,0.6002040694,0.1916149306,0.7989134777,1.084481076,0.1543876984,0.04622930661,0.1578432301,1.385233412,0.1285247924,0.1565459697,0.3104144032,0.01347614453
2021-08-11,1.171783454,0.7343222206,0.5991252771,0.1917435239,0.7984031936,1.083188908,0.1541924939,0.046124823,0.1575572327,1.383508578,0.1285049731,0.1563330519,0.3108679433,0.01344416705
2021-08-10,1.172195522,0.7342143906,0.5993407252,0.1906904903,0.7958615201,1.08401084,0.1542876539,0.0461823371,0.157611865,1.386193513,0.1284917637,0.1563257203,0.3099045494,0.01344373327
2021-08-09,1.17605551,0.7349698662,0.6013229104,0.1905088491,0.7975117633,1.090393632,0.1543638665,0.04631945602,0.1581427713,1.387732445,0.1285066245,0.1568233855,0.3107230525,0.01346892047
2021-08-08,1.180637544,0.7394262053,0.603682463,0.1916920659,0.7997440819,1.100957833,0.1545833977,0.0464604134,0.1587578784,1.391594768,0.128579327,0.1574728753,0.3109839532,0.01349381983
2021-08-07,1.180637544,0.7394262053,0.603682463,0.1916920659,0.7997440819,1.100957833,0.1545833977,0.0464604134,0.1587578784,1.391594768,0.128579327,0.1574728753,0.3109839532,0.01349381983
2021-08-06,1.180637544,0.7394262053,0.603682463,0.1916920659,0.7997440819,1.100957833,0.1545833977,0.0464604134,0.1587578784,1.391594768,0.128579327,0.1574728753,0.3109839532,0.01349381983
2021-08-05,1.184974523,0.7410701052,0.605877007,0.1940579457,0.7997440819,1.104118361,0.1547915731,0.04662591562,0.1593473134,1.393145723,0.1285809803,0.1579828747,0.3115555971,0.0134926546
2021-08-04,1.186098921,0.7412348973,0.606464916,0.1925187224,0.7971303308,1.105460977,0.1547676164,0.04662352437,0.1594921769,1.392951665,0.1285942081,0.1581277672,0.3118470702,0.01348492183
2021-08-03,1.188495365,0.7388252678,0.607681089,0.1923409821,0.7990411506,1.107174491,0.1547173314,0.04662613302,0.1597954618,1.392369813,0.1285859404,0.1584560047,0.3110323163,0.01347238632
2021-08-02,1.188636634,0.736377025,0.6077180188,0.1933974123,0.8022462896,1.104484206,0.1547508511,0.04665571812,0.1597980153,1.389081817,0.1286388721,0.1585590157,0.3101736973,0.01344631826
2021-08-01,1.189060642,0.737082627,0.6079766537,0.1958480219,0.8039231449,1.103996467,0.1547532459,0.04662961167,0.1598695465,1.396648045,0.1286190176,0.1585414189,0.3096358682,0.01345225123
2021-07-31,1.189060642,0.737082627,0.6079766537,0.1958480219,0.8039231449,1.103996467,0.1547532459,0.04662961167,0.1598695465,1.396648045,0.1286190176,0.1585414189,0.3096358682,0.01345225123
2021-07-30,1.189060642,0.737082627,0.6079766537,0.1958480219,0.8039231449,1.103996467,0.1547532459,0.04662961167,0.1598695465,1.396648045,0.1286190176,0.1585414189,0.3096358682,0.01345225123
2021-07-29,1.187366421,0.7392075695,0.6070539671,0.1965099827,0.8017960231,1.100594321,0.1548155373,0.04654973374,0.1596347557,1.395478649,0.1286736322,0.1581277672,0.3082234003,0.01346641745
2021-07-28,1.180637544,0.7342143906,0.603682463,0.1937759175,0.7956082425,1.09301563,0.1538935057,0.04607615467,0.1587528377,1.387539892,0.1285049731,0.1572871119,0.3067390571,0.0134425586
2021-07-27,1.181055864,0.7368110816,0.6038282712,0.1926967916,0.7958615201,1.092896175,0.1537775454,0.04598018254,0.1587982151,1.38121547,0.1284884617,0.1573316551,0.3074652564,0.01343372806
2021-07-26,1.178689298,0.7362143856,0.6026637739,0.1915158479,0.7961783439,1.088731628,0.1542281651,0.04599096737,0.1584861404,1.379120121,0.128600823,0.1566489653,0.3062599534,0.01343546075
2021-07-25,1.17674747,0.7380073801,0.6016485169,0.1928714705,0.7957348611,1.085658452,0.1543733984,0.04587534751,0.1581978105,1.375515818,0.128713381,0.1561572816,0.3055581019,0.01343410705
2021-07-24,1.17674747,0.7380073801,0.6016485169,0.1928714705,0.7957348611,1.085658452,0.1543733984,0.04587534751,0.1581978105,1.375515818,0.128713381,0.1561572816,0.3055581019,0.01343410705
2021-07-23,1.17674747,0.7380073801,0.6016485169,0.1928714705,0.7957348611,1.085658452,0.1543733984,0.04587534751,0.1581978105,1.375515818,0.128713381,0.1561572816,0.3055581019,0.01343410705
2021-07-22,1.177440245,0.7378440198,0.6020469597,0.1929421752,0.796749263,1.08731108,0.1546240317,0.04592612324,0.1583054979,1.376273053,0.1286802553,0.1563330519,0.3056514962,0.01343235667
2021-07-21,1.177163037,0.731689471,0.6019020104,0.1906941266,0.7883948281,1.085187195,0.1544854861,0.04581439672,0.1582578971,1.363140676,0.1286305986,0.1563843928,0.30375748,0.01340935544
2021-07-20,1.177440245,0.732171621,0.6020469597,0.1910511635,0.7838219157,1.086484137,0.1543138435,0.04592085082,0.1583054979,1.360544218,0.1286471466,0.1565606751,0.3033980583,0.01339270767
2021-07-19,1.176609013,0.733406674,0.601612321,0.193479733,0.782962731,1.085422772,0.1541188256,0.04595187001,0.1581953079,1.369487812,0.1287034415,0.1567447255,0.3033980583,0.01333619617
2021-07-18,1.180219521,0.7419498442,0.603427468,0.1962207876,0.7944073721,1.087429317,0.1545308444,0.04621349711,0.1586697131,1.383700014,0.1287249791,0.1574282521,0.3042102701,0.01340664085
2021-07-17,1.180219521,0.7419498442,0.603427468,0.1962207876,0.7944073721,1.087429317,0.1545308444,0.04621349711,0.1586697131,1.383700014,0.1287249791,0.1574282521,0.3042102701,0.01340664085
2021-07-16,1.180219521,0.7419498442,0.603427468,0.1962207876,0.7944073721,1.087429317,0.1545308444,0.04621349711,0.1586697131,1.383700014,0.1287249791,0.1574282521,0.3042102701,0.01340664085
2021-07-15,1.180916391,0.7438262422,0.6037918126,0.196571788,0.7974481659,1.090631476,0.154762826,0.04615228408,0.1587755232,1.386193513,0.1287415513,0.1576267713,0.3063068582,0.01341154949
2021-07-14,1.18119537,0.7467702188,0.6039376736,0.1949469744,0.8017960231,1.089680724,0.1548754801,0.046057904,0.1588158689,1.387154945,0.1287531545,0.1576441656,0.3054367746,0.01342447658
2021-07-13,1.184413123,0.7477194557,0.6055834797,0.193162063,0.8012178511,1.090869423,0.1546264226,0.04618617648,0.1592356688,1.385041551,0.1287813422,0.1580877703,0.3049152336,0.01341520184
2021-07-12,1.185255423,0.7459903021,0.6059871531,0.1898577965,0.8001280205,1.092179991,0.1544210754,0.04607551777,0.1593549312,1.385041551,0.1287531545,0.1581352689,0.3045252451,0.01340558048
2021-07-11,1.185817621,0.7472724555,0.6062810719,0.1901249121,0.8003201281,1.092657343,0.1543328961,0.04597722288,0.1594514869,1.382743363,0.1287282932,0.1582553926,0.3046458492,0.01341842403
2021-07-10,1.185817621,0.7472724555,0.6062810719,0.1901249121,0.8003201281,1.092657343,0.1543328961,0.04597722288,0.1594514869,1.382743363,0.1287282932,0.1582553926,0.3046458492,0.01341842403
2021-07-09,1.185817621,0.7472724555,0.6062810719,0.1901249121,0.8003201281,1.092657343,0.1543328961,0.04597722288,0.1594514869,1.382743363,0.1287282932,0.1582553926,0.3046458492,0.01341842403
2021-07-08,1.183852255,0.7418947993,0.6052902367,0.1895195679,0.794849376,1.090988436,0.1540760828,0.04571721162,0.1591849729,1.374381528,0.1287200082,0.1580228185,0.3049245312,0.01336007129
2021-07-07,1.183151917,0.7530120482,0.604924082,0.1932404491,0.8043758044,1.083775875,0.1546981838,0.04605641911,0.1591013953,1.383700014,0.1287382365,0.1580278129,0.3061099547,0.01340130475
2021-07-06,1.183852255,0.7572315614,0.6052902367,0.1963440734,0.8086035417,1.083071591,0.1546551191,0.04622417802,0.1591951095,1.385425326,0.1287548122,0.1581452722,0.3063443924,0.01341984661
2021-07-05,1.18666192,0.7528986598,0.6067224851,0.1975386682,0.8089305938,1.085187195,0.1547532459,0.04637702668,0.1595761657,1.385233412,0.1287233221,0.1584560047,0.30651341,0.013459548
2021-07-04,1.182312603,0.7466029565,0.6045218232,0.1989693388,0.8055421299,1.080263584,0.154359101,0.04617274146,0.1589976786,1.374759417,0.1287382365,0.1578781181,0.3054367746,0.01338874489
2021-07-03,1.182312603,0.7466029565,0.6045218232,0.1989693388,0.8055421299,1.080263584,0.154359101,0.04617274146,0.1589976786,1.374759417,0.1287382365,0.1578781181,0.3054367746,0.01338874489
2021-07-02,1.182312603,0.7466029565,0.6045218232,0.1989693388,0.8055421299,1.080263584,0.154359101,0.04617274146,0.1589976786,1.374759417,0.1287382365,0.1578781181,0.3054367746,0.01338874489
2021-07-01,1.18835413,0.7504690432,0.6076441636,0.2015763269,0.808538163,1.081782778,0.1546551191,0.04659115793,0.1598158921,1.381406272,0.1287912937,0.1586797842,0.3067014262,0.01341930636
2021-06-30,1.18835413,0.7496251874,0.6076441636,0.2012517861,0.8072328059,1.082368222,0.1548562934,0.04662591562,0.159813338,1.385041551,0.1287631016,0.158636991,0.3065791894,0.01345500244
2021-06-29,1.188777936,0.7518796992,0.6078288354,0.2020855226,0.8084074373,1.084128361,0.154762826,0.04666159611,0.159864435,1.383125864,0.1288012468,0.1585917057,0.306710833,0.01346242905
2021-06-28,1.191043354,0.7560293339,0.6089763108,0.2013206636,0.8108984755,1.08577633,0.1548323166,0.04670780067,0.1601486179,1.389660923,0.12881452,0.1588764259,0.3066920199,0.01345853359
2021-06-27,1.195028681,0.7598784195,0.6109855196,0.2038029633,0.813140348,1.090750436,0.1549162678,0.04688672168,0.1606993636,1.390433815,0.1288394146,0.1593854099,0.3079007328,0.01347505498
2021-06-26,1.195028681,0.7598784195,0.6109855196,0.2038029633,0.813140348,1.090750436,0.1549162678,0.04688672168,0.1606993636,1.390433815,0.1288394146,0.1593854099,0.3079007328,0.01347505498
2021-06-25,1.195028681,0.7598784195,0.6109855196,0.2038029633,0.813140348,1.090750436,0.1549162678,0.04688672168,0.1606993636,1.390433815,0.1288394146,0.1593854099,0.3079007328,0.01347505498
2021-06-24,1.193602292,0.7575757576,0.6102770658,0.2021631457,0.8132064731,1.088376143,0.1546264226,0.04694967933,0.1605110672,1.389854065,0.1287946112,0.1591621703,0.3077017754,0.01348670413
2021-06-23,1.195028681,0.7582075972,0.6110601894,0.2018652348,0.8147967082,1.090155892,0.1544186908,0.04703646737,0.1607148597,1.398797035,0.1287730504,0.1593270027,0.3072007864,0.0134814677
2021-06-22,1.189343482,0.7519362358,0.6081245439,0.1992905257,0.8076892012,1.086956522,0.1544401544,0.04658291059,0.1599513748,1.390047262,0.1287713921,0.1586193769,0.3065979887,0.01345878717
2021-06-21,1.189060642,0.7515971439,0.6079766537,0.1975503753,0.8057368463,1.085540599,0.1545977367,0.04650557137,0.1599027791,1.387925052,0.1287929524,0.1585565016,0.3060818463,0.0134839945
2021-06-20,1.189767995,0.7515406583,0.6083465142,0.1997164027,0.8082114281,1.087429317,0.155286737,0.0466241765,0.15999744,1.386962552,0.1287962701,0.1586722308,0.3058571647,0.01351588793
2021-06-19,1.189767995,0.7515406583,0.6083465142,0.1997164027,0.8082114281,1.087429317,0.155286737,0.0466241765,0.15999744,1.386962552,0.1287962701,0.1586722308,0.3058571647,0.01351588793
2021-06-18,1.189767995,0.7515406583,0.6083465142,0.1997164027,0.8082114281,1.087429317,0.155286737,0.0466241765,0.15999744,1.386962552,0.1287962701,0.1586722308,0.3058571647,0.01351588793
2021-06-17,1.193744777,0.7572889057,0.6103515625,0.1980080391,0.8110300081,1.092657343,0.1552746809,0.04679347699,0.1605110672,1.395673412,0.1287780253,0.1592661018,0.3066355943,0.01349103453
2021-06-16,1.212415131,0.771307366,0.619885941,0.1985505808,0.8212203334,1.112718371,0.1562744179,0.04759728886,0.1630310737,1.412628902,0.1288327751,0.1616971735,0.3087467968,0.01364094575
2021-06-15,1.210800339,0.7691716022,0.6190800471,0.1972192092,0.8204118467,1.110987668,0.1562280304,0.04757554997,0.1628240198,1.405481377,0.1288211576,0.1616919445,0.3082994204,0.0136346593
2021-06-14,1.21124031,0.7716644803,0.6192717364,0.1958403509,0.8218952905,1.112347052,0.1562817447,0.04764377701,0.1628823664,1.410039481,0.1288394146,0.1617311704,0.3081664099,0.01365478518
2021-06-13,1.212562144,0.7729169887,0.6199628022,0.1968969048,0.8255593164,1.114081996,0.1564137456,0.0478587974,0.1630549985,1.414627246,0.12886764,0.1618489625,0.3078912528,0.013674073
2021-06-12,1.212562144,0.7729169887,0.6199628022,0.1968969048,0.8255593164,1.114081996,0.1564137456,0.0478587974,0.1630549985,1.414627246,0.12886764,0.1618489625,0.3078912528,0.013674073
2021-06-11,1.212562144,0.7729169887,0.6199628022,0.1968969048,0.8255593164,1.114081996,0.1564137456,0.0478587974,0.1630549985,1.414627246,0.12886764,0.1618489625,0.3078912528,0.013674073
